"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/23/2022","AQS","420031376","1","10","ug/m3 LC","53","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"01/24/2022","AQS","420031376","1","8.5","ug/m3 LC","47","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"01/25/2022","AQS","420031376","1","11","ug/m3 LC","55","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"01/26/2022","AQS","420031376","1","15.3","ug/m3 LC","63","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"01/27/2022","AQS","420031376","1","13.1","ug/m3 LC","58","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"01/28/2022","AQS","420031376","1","12.1","ug/m3 LC","57","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"01/29/2022","AQS","420031376","1","8.4","ug/m3 LC","47","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"01/30/2022","AQS","420031376","1","15.9","ug/m3 LC","64","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"01/31/2022","AQS","420031376","1","19","ug/m3 LC","69","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"02/01/2022","AQS","420031376","1","14.3","ug/m3 LC","61","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"02/02/2022","AQS","420031376","1","12.4","ug/m3 LC","57","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"02/03/2022","AQS","420031376","1","6.6","ug/m3 LC","37","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"02/04/2022","AQS","420031376","1","5.3","ug/m3 LC","29","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"02/05/2022","AQS","420031376","1","13.5","ug/m3 LC","59","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"02/06/2022","AQS","420031376","1","11.5","ug/m3 LC","55","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"02/07/2022","AQS","420031376","1","12","ug/m3 LC","56","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"02/08/2022","AQS","420031376","1","14.3","ug/m3 LC","61","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"02/09/2022","AQS","420031376","1","9.3","ug/m3 LC","51","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"02/10/2022","AQS","420031376","1","4.7","ug/m3 LC","26","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"02/11/2022","AQS","420031376","1","11.7","ug/m3 LC","56","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"02/12/2022","AQS","420031376","1","5","ug/m3 LC","28","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"02/13/2022","AQS","420031376","1","6.4","ug/m3 LC","36","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"02/14/2022","AQS","420031376","1","12","ug/m3 LC","56","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"02/15/2022","AQS","420031376","1","17.3","ug/m3 LC","66","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"02/16/2022","AQS","420031376","1","10.6","ug/m3 LC","54","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"02/17/2022","AQS","420031376","1","8.5","ug/m3 LC","47","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"02/18/2022","AQS","420031376","1","5.5","ug/m3 LC","31","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"02/19/2022","AQS","420031376","1","5.5","ug/m3 LC","31","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"02/20/2022","AQS","420031376","1","8.3","ug/m3 LC","46","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"02/21/2022","AQS","420031376","1","11.3","ug/m3 LC","55","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"02/22/2022","AQS","420031376","1","7.5","ug/m3 LC","42","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"02/23/2022","AQS","420031376","1","8.2","ug/m3 LC","46","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"02/24/2022","AQS","420031376","1","9","ug/m3 LC","50","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"02/25/2022","AQS","420031376","1","9","ug/m3 LC","50","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"02/26/2022","AQS","420031376","1","6.5","ug/m3 LC","36","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"02/27/2022","AQS","420031376","1","8.3","ug/m3 LC","46","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"02/28/2022","AQS","420031376","1","9.1","ug/m3 LC","51","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/01/2022","AQS","420031376","1","9.4","ug/m3 LC","52","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/02/2022","AQS","420031376","1","11.7","ug/m3 LC","56","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/03/2022","AQS","420031376","1","3.3","ug/m3 LC","18","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/04/2022","AQS","420031376","1","5.4","ug/m3 LC","30","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/05/2022","AQS","420031376","1","13","ug/m3 LC","58","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/06/2022","AQS","420031376","1","18.4","ug/m3 LC","68","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/07/2022","AQS","420031376","1","5.4","ug/m3 LC","30","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/08/2022","AQS","420031376","1","4.7","ug/m3 LC","26","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/09/2022","AQS","420031376","1","11.1","ug/m3 LC","55","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/10/2022","AQS","420031376","1","15.9","ug/m3 LC","64","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/11/2022","AQS","420031376","1","12.6","ug/m3 LC","58","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/12/2022","AQS","420031376","1","5.2","ug/m3 LC","29","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/13/2022","AQS","420031376","1","5.8","ug/m3 LC","32","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/14/2022","AQS","420031376","1","9.8","ug/m3 LC","52","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/15/2022","AQS","420031376","1","10.7","ug/m3 LC","54","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/16/2022","AQS","420031376","1","14.6","ug/m3 LC","61","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/17/2022","AQS","420031376","1","13.5","ug/m3 LC","59","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/18/2022","AQS","420031376","1","14.7","ug/m3 LC","61","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/19/2022","AQS","420031376","1","7.8","ug/m3 LC","43","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/20/2022","AQS","420031376","1","3","ug/m3 LC","17","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/21/2022","AQS","420031376","1","13.8","ug/m3 LC","60","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/22/2022","AQS","420031376","1","6.2","ug/m3 LC","34","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/23/2022","AQS","420031376","1","6.7","ug/m3 LC","37","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/24/2022","AQS","420031376","1","3.5","ug/m3 LC","19","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/25/2022","AQS","420031376","1","4.8","ug/m3 LC","27","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/26/2022","AQS","420031376","1","2.5","ug/m3 LC","14","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/27/2022","AQS","420031376","1","3.3","ug/m3 LC","18","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/28/2022","AQS","420031376","1","4.3","ug/m3 LC","24","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/29/2022","AQS","420031376","1","8.2","ug/m3 LC","46","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/30/2022","AQS","420031376","1","8.3","ug/m3 LC","46","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"03/31/2022","AQS","420031376","1","10.4","ug/m3 LC","53","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"04/01/2022","AQS","420031376","1","3.5","ug/m3 LC","19","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"04/02/2022","AQS","420031376","1","8","ug/m3 LC","44","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"04/03/2022","AQS","420031376","1","7.2","ug/m3 LC","40","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"04/04/2022","AQS","420031376","1","9.3","ug/m3 LC","51","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"04/05/2022","AQS","420031376","1","9.8","ug/m3 LC","52","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"04/06/2022","AQS","420031376","1","7","ug/m3 LC","39","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"04/07/2022","AQS","420031376","1","6.3","ug/m3 LC","35","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"04/08/2022","AQS","420031376","1","5.3","ug/m3 LC","29","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"04/09/2022","AQS","420031376","1","4","ug/m3 LC","22","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"04/10/2022","AQS","420031376","1","4.7","ug/m3 LC","26","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"04/11/2022","AQS","420031376","1","10.7","ug/m3 LC","54","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"04/12/2022","AQS","420031376","1","6.6","ug/m3 LC","37","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"04/13/2022","AQS","420031376","1","9","ug/m3 LC","50","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"04/14/2022","AQS","420031376","1","3.9","ug/m3 LC","22","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"04/15/2022","AQS","420031376","1","5.4","ug/m3 LC","30","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"04/16/2022","AQS","420031376","1","5.5","ug/m3 LC","31","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"04/17/2022","AQS","420031376","1","3.9","ug/m3 LC","22","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"04/18/2022","AQS","420031376","1","2.7","ug/m3 LC","15","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"04/19/2022","AQS","420031376","1","7","ug/m3 LC","39","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"04/20/2022","AQS","420031376","1","5.5","ug/m3 LC","31","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"04/21/2022","AQS","420031376","1","11","ug/m3 LC","55","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"04/22/2022","AQS","420031376","1","9.4","ug/m3 LC","52","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"04/23/2022","AQS","420031376","1","10.9","ug/m3 LC","54","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"04/24/2022","AQS","420031376","1","18.7","ug/m3 LC","69","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"04/25/2022","AQS","420031376","1","16.2","ug/m3 LC","64","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"04/26/2022","AQS","420031376","1","6.4","ug/m3 LC","36","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"04/27/2022","AQS","420031376","1","4.1","ug/m3 LC","23","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"04/28/2022","AQS","420031376","1","4.9","ug/m3 LC","27","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
"04/29/2022","AQS","420031376","1","7.9","ug/m3 LC","44","Parkway East Near-Road","1","100.0000","88101","PM2.5 - Local Conditions","183","Thermo Scientific 5014i or FH62C14-DHS w/VSCC","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.43743","-79.863572"
